research_signal,production_candidate,eligible_candidate,cluster,execution_intent,order,position,entry_deal,exit_deal,closed_strategybook_trade,reported_r,recomputed_r,final_status,classification
SSR|ASIA_HIGH|20260304|1772637000|FINAL,SSRP|ASIA_HIGH|20260304|1772637000|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260304,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20260304|1772637300|FINAL,SSRP|ASIA_HIGH|20260304|1772637300|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260304,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20260304|1772637900|FINAL,SSRP|ASIA_HIGH|20260304|1772637900|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260304,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20260304|1772638200|FINAL,SSRP|ASIA_HIGH|20260304|1772638200|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260304,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20260304|1772639100|FINAL,SSRP|ASIA_HIGH|20260304|1772639100|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260304,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20260305|1772698500|FINAL,SSRP|ASIA_LOW|20260305|1772698500|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260305,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260305,582,582,582,583,true,-1.0000,-1.0,EXECUTED,broker-executed
SSR|ASIA_LOW|20260305|1772699400|FINAL,SSRP|ASIA_LOW|20260305|1772699400|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260305,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20260305|1772699700|FINAL,SSRP|ASIA_LOW|20260305|1772699700|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260305,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20260305|1772705700|FINAL,SSRP|ASIA_LOW|20260305|1772705700|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260305,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20260305|1772706000|FINAL,SSRP|ASIA_LOW|20260305|1772706000|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260305,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20260305|1772706600|FINAL,SSRP|ASIA_LOW|20260305|1772706600|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260305,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20260306|1772805300|FINAL,SSRP|ASIA_LOW|20260306|1772805300|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260306,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260306,584,584,584,585,true,2.0000,2.0000000000000453,EXECUTED,broker-executed
SSR|ASIA_LOW|20260306|1772809500|FINAL,SSRP|ASIA_LOW|20260306|1772809500|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260306,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20260306|1772818800|FINAL,SSRP|ASIA_HIGH|20260306|1772818800|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260306,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260306,586,586,586,587,true,-1.0000,-1.0,EXECUTED,broker-executed
SSR|ASIA_HIGH|20260306|1772819400|FINAL,SSRP|ASIA_HIGH|20260306|1772819400|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260306,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20260306|1772819700|FINAL,SSRP|ASIA_HIGH|20260306|1772819700|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260306,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20260306|1772821200|FINAL,SSRP|ASIA_HIGH|20260306|1772821200|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260306,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20260306|1772821800|FINAL,SSRP|ASIA_HIGH|20260306|1772821800|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260306,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20260306|1772822700|FINAL,SSRP|ASIA_HIGH|20260306|1772822700|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260306,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20260306|1772823000|FINAL,SSRP|ASIA_HIGH|20260306|1772823000|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260306,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20260306|1772825400|FINAL,SSRP|ASIA_HIGH|20260306|1772825400|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260306,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20260306|1772826000|FINAL,SSRP|ASIA_HIGH|20260306|1772826000|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260306,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20260310|1773143100|FINAL,SSRP|ASIA_HIGH|20260310|1773143100|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260310,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260310,588,588,588,589,true,1.9991,1.9991401547722787,EXECUTED,broker-executed
SSR|ASIA_HIGH|20260310|1773143700|FINAL,SSRP|ASIA_HIGH|20260310|1773143700|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260310,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20260310|1773144600|FINAL,SSRP|ASIA_HIGH|20260310|1773144600|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260310,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20260310|1773144900|FINAL,SSRP|ASIA_HIGH|20260310|1773144900|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260310,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20260310|1773145800|FINAL,SSRP|ASIA_HIGH|20260310|1773145800|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260310,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20260310|1773146700|FINAL,SSRP|ASIA_HIGH|20260310|1773146700|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260310,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20260310|1773151500|FINAL,SSRP|ASIA_HIGH|20260310|1773151500|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260310,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20260310|1773152400|FINAL,SSRP|ASIA_HIGH|20260310|1773152400|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260310,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20260310|1773157500|FINAL,SSRP|ASIA_HIGH|20260310|1773157500|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260310,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20260310|1773177000|FINAL,SSRP|ASIA_HIGH|20260310|1773177000|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260310,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20260310|1773181500|FINAL,SSRP|ASIA_HIGH|20260310|1773181500|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260310,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20260311|1773228300|FINAL,SSRP|ASIA_LOW|20260311|1773228300|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260311,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260311,590,590,590,591,true,-1.0000,-1.0,EXECUTED,broker-executed
SSR|ASIA_LOW|20260311|1773228600|FINAL,SSRP|ASIA_LOW|20260311|1773228600|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260311,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20260311|1773229500|FINAL,SSRP|ASIA_LOW|20260311|1773229500|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260311,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20260311|1773230700|FINAL,SSRP|ASIA_LOW|20260311|1773230700|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260311,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20260311|1773236400|FINAL,SSRP|ASIA_LOW|20260311|1773236400|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260311,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20260311|1773236700|FINAL,SSRP|ASIA_LOW|20260311|1773236700|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260311,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20260311|1773238500|FINAL,SSRP|ASIA_LOW|20260311|1773238500|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260311,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20260311|1773239400|FINAL,SSRP|ASIA_LOW|20260311|1773239400|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260311,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20260311|1773240600|FINAL,SSRP|ASIA_LOW|20260311|1773240600|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260311,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20260311|1773241200|FINAL,SSRP|ASIA_LOW|20260311|1773241200|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260311,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20260311|1773248100|FINAL,SSRP|ASIA_LOW|20260311|1773248100|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260311,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20260311|1773248400|FINAL,SSRP|ASIA_LOW|20260311|1773248400|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260311,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20260311|1773248700|FINAL,SSRP|ASIA_LOW|20260311|1773248700|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260311,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20260311|1773249000|FINAL,SSRP|ASIA_LOW|20260311|1773249000|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260311,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20260311|1773250800|FINAL,SSRP|ASIA_LOW|20260311|1773250800|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260311,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20260311|1773251100|FINAL,SSRP|ASIA_LOW|20260311|1773251100|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260311,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20260312|1773312300|FINAL,SSRP|ASIA_HIGH|20260312|1773312300|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260312,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260312,592,592,592,593,true,-1.0000,-1.0,EXECUTED,broker-executed
SSR|ASIA_HIGH|20260312|1773313200|FINAL,SSRP|ASIA_HIGH|20260312|1773313200|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260312,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20260312|1773313800|FINAL,SSRP|ASIA_HIGH|20260312|1773313800|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260312,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20260312|1773314100|FINAL,SSRP|ASIA_HIGH|20260312|1773314100|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260312,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20260312|1773321000|FINAL,SSRP|ASIA_HIGH|20260312|1773321000|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260312,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20260312|1773321900|FINAL,SSRP|ASIA_HIGH|20260312|1773321900|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260312,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20260312|1773330600|FINAL,SSRP|ASIA_HIGH|20260312|1773330600|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260312,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20260312|1773330900|FINAL,SSRP|ASIA_HIGH|20260312|1773330900|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260312,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20260312|1773331200|FINAL,SSRP|ASIA_HIGH|20260312|1773331200|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260312,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20260312|1773331500|FINAL,SSRP|ASIA_HIGH|20260312|1773331500|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260312,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20260312|1773332100|FINAL,SSRP|ASIA_HIGH|20260312|1773332100|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260312,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20260312|1773339000|FINAL,SSRP|ASIA_LOW|20260312|1773339000|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260312,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260312,594,594,594,595,true,-1.0000,-1.0,EXECUTED,broker-executed
SSR|ASIA_LOW|20260312|1773340200|FINAL,SSRP|ASIA_LOW|20260312|1773340200|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260312,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20260312|1773340500|FINAL,SSRP|ASIA_LOW|20260312|1773340500|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260312,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20260312|1773342300|FINAL,SSRP|ASIA_LOW|20260312|1773342300|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260312,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20260312|1773342600|FINAL,SSRP|ASIA_LOW|20260312|1773342600|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260312,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20260312|1773345300|FINAL,SSRP|ASIA_LOW|20260312|1773345300|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260312,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20260313|1773399600|FINAL,SSRP|ASIA_LOW|20260313|1773399600|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260313,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260313,596,596,596,597,true,-1.0000,-1.0,EXECUTED,broker-executed
SSR|ASIA_LOW|20260313|1773400200|FINAL,SSRP|ASIA_LOW|20260313|1773400200|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260313,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20260313|1773400800|FINAL,SSRP|ASIA_LOW|20260313|1773400800|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260313,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20260313|1773401400|FINAL,SSRP|ASIA_LOW|20260313|1773401400|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260313,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20260316|1773652500|FINAL,SSRP|ASIA_HIGH|20260316|1773652500|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260316,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260316,598,598,598,599,true,2.0000,1.999999999999892,EXECUTED,broker-executed
SSR|ASIA_HIGH|20260316|1773652800|FINAL,SSRP|ASIA_HIGH|20260316|1773652800|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260316,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20260316|1773678900|FINAL,SSRP|ASIA_HIGH|20260316|1773678900|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260316,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20260316|1773679500|FINAL,SSRP|ASIA_HIGH|20260316|1773679500|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260316,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20260316|1773680400|FINAL,SSRP|ASIA_HIGH|20260316|1773680400|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260316,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20260316|1773681000|FINAL,SSRP|ASIA_HIGH|20260316|1773681000|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260316,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20260317|1773735300|FINAL,SSRP|ASIA_HIGH|20260317|1773735300|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260317,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20260317,600,600,600,601,true,2.0000,2.000000000000111,EXECUTED,broker-executed
SSR|ASIA_LOW|20260317|1773754800|FINAL,SSRP|ASIA_LOW|20260317|1773754800|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260317,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260317,602,602,602,603,true,2.0000,2.0000000000001377,EXECUTED,broker-executed
SSR|ASIA_LOW|20260317|1773772800|FINAL,SSRP|ASIA_LOW|20260317|1773772800|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260317,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20260317|1773773400|FINAL,SSRP|ASIA_LOW|20260317|1773773400|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260317,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20260317|1773774000|FINAL,SSRP|ASIA_LOW|20260317|1773774000|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260317,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20260317|1773774900|FINAL,SSRP|ASIA_LOW|20260317|1773774900|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260317,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20260318|1773834300|FINAL,SSRP|ASIA_LOW|20260318|1773834300|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260318,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20260318,604,604,604,605,true,-1.0000,-1.0,EXECUTED,broker-executed
